Date,Open,High,Low,Close,Adj Close,Volume,ma_4w,ma_16w,ma_52w,roll_mean_10,roll_mean_75,vol_shock,vol_shock_dir,price_shock,price_shock_dir,black_swan,price_no_vol,symbol
2015-02-04,8999.049606018974,9001.480437038037,8997.980753237973,9000.763232360108,9000.763232360108,4969497,8994.67863962605,8994.351404817182,8994.351404817182,8997.889827634423,8994.351404817182,1,1,0,1,0,0,NIFTYIT
2015-02-05,9001.92353862381,9002.7365899178,9001.915011551931,9001.092337808645,9001.092337808645,3264487,8995.174656524232,8994.6106714707,8994.6106714707,8998.465004926155,8994.6106714707,1,0,0,1,0,0,NIFTYIT
2015-02-06,9001.86484742954,9004.83261216796,9001.727881436589,9002.289422480988,9002.289422480988,2686030,8995.870976315662,8994.895069656266,8994.895069656266,8998.443374106711,8994.895069656266,1,0,0,1,0,0,NIFTYIT
2015-02-09,8999.073901412712,8999.824218868203,8997.672664470096,8999.65416301039,8999.65416301039,2282348,8996.646866902245,8995.065037276056,8995.065037276056,8998.782986688282,8995.065037276056,1,0,0,0,0,0,NIFTYIT
2015-02-10,9003.095565990183,9004.102721065174,9002.86005492404,9003.99051593225,9003.99051593225,2342636,8997.56512099146,8995.372812402133,8995.372812402133,8999.55976078866,8995.372812402133,0,1,0,1,0,0,NIFTYIT
2015-02-11,8997.370357388556,8997.413175817603,8992.763664940565,8998.128705221683,8998.128705221683,3710669,8998.124427749626,8995.464675496118,8995.464675496118,9000.241953523926,8995.464675496118,1,1,0,0,0,0,NIFTYIT
2015-02-12,9003.351974222844,9008.31924095948,9002.951356886266,9002.10741945482,9002.10741945482,4430212,8998.631799099185,8995.678957559301,8995.678957559301,9001.563514313433,8995.678957559301,1,1,0,1,0,0,NIFTYIT
2015-02-13,8997.459344150739,9000.013455272301,8995.988956873965,8998.222839367156,8998.222839367156,3355710,8998.81193366116,8995.758453865797,8995.758453865797,9001.230721442467,8995.758453865797,1,0,0,0,0,0,NIFTYIT
2015-02-16,9007.489044048503,9008.585048726356,9006.447452669263,9006.80623661091,9006.80623661091,3489504,8999.34909517271,8996.093235161103,8996.093235161103,9001.221903795311,8996.093235161103,0,1,0,1,0,0,NIFTYIT
2015-02-17,9005.03564514988,9009.411814369963,9001.97889005941,9006.364282885836,9006.364282885836,3159590,8999.573482737647,8996.395324800065,8996.395324800065,9001.941915513278,8996.395324800065,0,0,0,0,0,0,NIFTYIT
2015-02-18,9010.66393954828,9012.52322944712,9009.980176428147,9010.179488914073,9010.179488914073,2070680,9000.386684401548,8996.789158060466,8996.789158060466,9002.883541168676,8996.789158060466,1,0,0,1,0,0,NIFTYIT
2015-02-19,9010.282220103789,9010.382581276066,9009.86000912485,9010.01348374637,9010.01348374637,2591041,9001.1203303443,8997.15650044063,8997.15650044063,9003.775655762449,8997.15650044063,1,1,0,0,0,0,NIFTYIT
2015-02-20,9016.973064790802,9020.428544986946,9016.624026171292,9017.289755820166,9017.289755820166,4473803,9001.859531601538,8997.700642477914,8997.700642477914,9005.275689096366,8997.700642477914,1,1,0,1,0,0,NIFTYIT
2015-02-23,9022.518153856585,9023.528349871418,9022.080769376957,9023.258497469398,9023.258497469398,1234173,9003.209554615274,8998.373217609269,8998.373217609269,9007.636122542266,8998.373217609269,1,0,0,1,0,0,NIFTYIT
2015-02-24,9019.70197164252,9020.4058937281,9019.560881580128,9018.641146946373,9018.641146946373,1433359,9004.330473216169,8998.892908105092,8998.892908105092,9009.101185643678,8998.892908105092,1,1,0,0,0,0,NIFTYIT
2015-02-25,9015.6863428154,9016.691285685272,9015.655043113664,9014.006720184178,9014.006720184178,1017547,9005.465470331927,8999.270753407069,8999.270753407069,9010.688987139927,8999.270753407069,1,0,0,0,0,0,NIFTYIT
2015-02-26,9010.971064995992,9011.30519168984,9009.095861134278,9011.353781340204,9011.353781340204,3025351,9006.58856882095,8999.56546140544,8999.56546140544,9011.613623328467,8999.56546140544,1,1,0,0,0,0,NIFTYIT
2015-02-27,9000.832371919654,9001.269705012077,8996.588263377633,9001.103761652272,9001.103761652272,3697552,9006.566218499724,8999.602087601792,8999.602087601792,9011.901715556978,8999.602087601792,1,1,0,0,0,0,NIFTYIT
2015-03-02,9009.278101406144,9010.096225619538,9008.095014602926,9008.257637957946,9008.257637957946,2528211,9006.634379743497,8999.803379470539,8999.803379470539,9012.046855691682,8999.803379470539,1,0,0,1,0,0,NIFTYIT
2015-03-03,9004.128000525348,9004.616921854798,9001.676760444447,9005.83101818922,9005.83101818922,3776496,9006.96772236765,8999.940371259601,8999.940371259601,9011.99352922202,8999.940371259601,1,1,0,0,0,0,NIFTYIT
2015-03-04,9005.879459608019,9007.73613337857,9005.769018116816,9005.497524139566,9005.497524139566,4336091,9007.204436956623,9000.063863545822,9000.063863545822,9011.525332744568,9000.063863545822,1,1,0,0,0,0,NIFTYIT
2015-03-05,9005.3404070156,9007.06549410383,9004.595167216272,9004.297123781678,9004.297123781678,2067004,9007.364676255273,9000.155890942255,9000.155890942255,9010.9536967481,9000.155890942255,1,0,0,0,0,0,NIFTYIT
2015-03-06,9002.795950702293,9003.38411505883,9002.612386075849,9001.995127798386,9001.995127798386,1977857,9007.349961521144,9000.195023641321,9000.195023641321,9009.424233945922,9000.195023641321,0,0,0,0,0,0,NIFTYIT
2015-03-09,8998.154464077414,9002.026252587388,8997.544248885237,8999.563585873631,8999.563585873631,1414291,9007.345432664306,9000.181868687827,9000.181868687827,9007.054742786346,9000.181868687827,1,0,0,0,0,0,NIFTYIT
2015-03-10,8996.704821106372,8997.83714958941,8995.023669495193,8995.617277886251,8995.617277886251,3659558,9006.926770762006,9000.08871377351,9000.08871377351,9004.752355880333,9000.08871377351,1,1,0,0,0,0,NIFTYIT
2015-03-11,9001.21679598493,9001.617826622405,8999.327473030104,9001.383783980888,9001.383783980888,1509759,9007.089524699966,9000.114615177656,9000.114615177656,9003.490062260005,9000.114615177656,1,0,0,1,0,0,NIFTYIT
2015-03-12,8997.691964998969,8999.960681146998,8997.152890054631,8997.61760097222,8997.61760097222,3155651,9006.865033775835,9000.065654114806,9000.065654114806,9002.116444223206,9000.065654114806,1,1,0,0,0,0,NIFTYIT
2015-03-13,9006.576496699765,9010.501674841076,9005.995530252338,9008.258592858032,9008.258592858032,2021727,9007.36682145038,9000.223210629098,9000.223210629098,9002.831927343783,9000.223210629098,1,0,0,1,0,0,NIFTYIT
2015-03-16,9000.11673029328,9002.011576479952,8998.311778598201,9000.896893319994,9000.896893319994,3324384,9007.071354285832,9000.235921623265,9000.235921623265,9002.095852879986,9000.235921623265,1,1,0,0,0,0,NIFTYIT
2015-03-17,8998.574145247036,8999.94928369226,8997.838171887992,8999.335535619915,8999.335535619915,3288542,9006.719916922539,9000.219247808389,9000.219247808389,9001.446304623056,9000.219247808389,0,0,0,0,0,0,NIFTYIT
2015-03-18,8991.411481112244,8994.794525858304,8990.486770466845,8991.038484335266,8991.038484335266,1114244,9005.762866693598,9000.05232483615,9000.05232483615,9000.000400642626,9000.05232483615,1,0,0,0,0,0,NIFTYIT
2015-03-19,8999.375383243276,9000.318853542738,8996.514330392323,8998.00414604449,8998.00414604449,3245131,9005.162399808503,9000.01575021487,9000.01575021487,8999.371102868909,9000.01575021487,1,1,0,1,0,0,NIFTYIT
2015-03-20,9001.074422622634,9001.724670883761,9000.863181908564,9000.919065884307,9000.919065884307,1240170,9004.343865311712,9000.031597858193,9000.031597858193,8999.263496677499,9000.031597858193,1,0,0,1,0,0,NIFTYIT
2015-03-23,8998.349844217099,8999.727927117438,8996.17840268412,9000.55588875914,9000.55588875914,4765139,9003.208734876196,9000.040637356486,9000.040637356486,8999.36272696605,9000.040637356486,1,1,0,0,0,0,NIFTYIT
2015-03-24,9003.35870247997,9004.430398389333,9002.546291304243,9004.269919985625,9004.269919985625,3367608,9002.490173528162,9000.112320112912,9000.112320112912,9000.227991175987,9000.112320112912,1,0,0,1,0,0,NIFTYIT
2015-03-25,9004.506521214813,9005.636731617,9003.160748841494,9004.754663052616,9004.754663052616,1258235,9002.027570671582,9000.189692495242,9000.189692495242,9000.56507908316,9000.189692495242,1,0,0,1,0,0,NIFTYIT
2015-03-26,8998.469213002307,8999.135586110027,8996.145720769444,8997.685456888159,8997.685456888159,3790657,9001.34415444898,9000.148639452502,9000.148639452502,9000.571864674755,9000.148639452502,1,1,0,0,0,0,NIFTYIT
2015-03-27,9000.025099420007,9000.963708411062,8998.269181034846,8997.736249931166,8997.736249931166,3180630,9001.175778862926,9000.109729944093,9000.109729944093,8999.519630382067,9000.109729944093,1,0,0,1,0,0,NIFTYIT
2015-03-30,8993.957608814528,8994.78349493041,8993.150700042659,8993.753892766128,8993.753892766128,2442317,9000.450591603334,9000.00884363968,9000.00884363968,8998.805330326682,9000.00884363968,1,0,0,0,0,0,NIFTYIT
2015-03-31,8991.121875221308,8992.641957908161,8990.628632146265,8989.872459688204,8989.872459688204,4016278,8999.652663678284,8999.85046264044,8999.85046264044,8997.85902273351,8999.85046264044,1,1,0,0,0,0,NIFTYIT
2015-04-01,8995.303483139178,8995.631888165239,8994.814641598545,8996.278933074478,8996.278933074478,1371857,8999.191734125028,8999.795516031732,8999.795516031732,8998.383067607432,8999.795516031732,1,0,0,1,0,0,NIFTYIT
2015-04-02,8999.328331477735,9000.451301216704,8996.018726402724,8997.974546639874,8997.974546639874,3619279,8998.875605267938,8999.767925586402,8999.767925586402,8998.38010766697,8999.767925586402,1,1,0,1,0,0,NIFTYIT
2015-04-03,9008.38047939657,9009.889519954371,9008.117546845637,9008.379307304387,9008.379307304387,3871151,8999.19481424324,8999.896453671745,8999.896453671745,8999.126131808978,8999.896453671745,0,1,0,1,0,0,NIFTYIT
2015-04-06,9009.733670083631,9011.2815978092,9009.529115249516,9009.046828934264,9009.046828934264,3085254,8999.66897639627,9000.03101801384,9000.03101801384,8999.975225826489,9000.03101801384,1,0,0,1,0,0,NIFTYIT
2015-04-07,9014.336608026952,9016.757654509716,9013.317738352673,9015.690041407266,9015.690041407266,3591856,9000.67261457232,9000.25796038186,9000.25796038186,9001.117237968656,9000.25796038186,1,1,0,1,0,0,NIFTYIT
2015-04-08,9020.557414134477,9022.07982339945,9016.466356454355,9020.0904285421,9020.0904285421,3607181,9001.607946800383,9000.541281355578,9000.541281355578,9002.650814517603,9000.541281355578,0,1,0,1,0,0,NIFTYIT
2015-04-09,9028.480094668235,9029.581024564426,9027.58587280992,9028.262143207066,9028.262143207066,4443270,9003.140173912125,9000.931716029541,9000.931716029541,9005.708483149494,9000.931716029541,1,1,0,1,0,0,NIFTYIT
2015-04-10,9022.872617461113,9024.102594472784,9020.409967215524,9022.982884501584,9022.982884501584,1552246,9003.876388494302,9001.23798225832,9001.23798225832,9008.233146606535,9001.23798225832,1,0,0,0,0,0,NIFTYIT
2015-04-13,9026.775135698585,9029.882694522856,9024.830559396732,9026.100608370827,9026.100608370827,2854211,9005.136574246844,9001.57856617767,9001.57856617767,9011.467818167006,9001.57856617767,1,1,0,1,0,0,NIFTYIT
2015-04-14,9023.763851807898,9025.719062290082,9021.187954618175,9022.016439162164,9022.016439162164,2832867,9006.270619423954,9001.854753650434,9001.854753650434,9014.682216114401,9001.854753650434,0,0,0,0,0,0,NIFTYIT
2015-04-15,9025.454775744643,9026.315946986246,9025.353509619688,9024.8860466335,9024.8860466335,3966263,9007.962997538867,9002.161837556874,9002.161837556874,9017.542927470302,9002.161837556874,1,1,0,1,0,0,NIFTYIT
2015-04-16,9022.7917722294,9026.169409475497,9021.702683390984,9023.278251728125,9023.278251728125,1444143,9009.226702823049,9002.43968511176,9002.43968511176,9020.073297979128,9002.48360092652,1,0,0,0,0,0,NIFTYIT
2015-04-17,9024.011730112468,9029.785708984991,9023.029919389131,9022.835111060102,9022.835111060102,3349188,9010.322505081838,9002.704560773425,9002.704560773425,9021.5188783547,9002.837211480719,1,1,0,0,0,0,NIFTYIT
2015-04-20,9020.110341998728,9020.913163992178,9018.445871133872,9020.840688423665,9020.840688423665,4462881,9011.336745065066,9002.93707523048,9002.93707523048,9022.69826430364,9003.298930078017,1,1,0,0,0,0,NIFTYIT
2015-04-21,9016.12623054281,9021.029414195662,9015.043649526771,9015.89280145237,9015.89280145237,1171773,9011.917889138402,9003.101071764935,9003.101071764935,9022.71854030815,9003.65197604873,1,0,0,0,0,0,NIFTYIT
2015-04-22,9020.27017164587,9020.459304687189,9019.265234308728,9020.791721812988,9020.791721812988,3690569,9012.71974207642,9003.322204890535,9003.322204890535,9022.78866963524,9004.007520844456,1,1,0,1,0,0,NIFTYIT
2015-04-23,9020.975164577016,9022.019705556486,9018.169366540316,9019.097717000464,9019.097717000464,2427592,9013.790355082037,9003.571601365482,9003.516964299299,9021.872227014579,9004.379863739863,1,0,0,0,0,0,NIFTYIT
2015-04-24,9012.396797510582,9012.949838980729,9011.6090931453,9010.704885830875,9010.704885830875,1921508,9014.43878687702,9003.751483444681,9003.604621878954,9020.644427147508,9004.677755195578,1,0,0,0,0,0,NIFTYIT
2015-04-27,9006.394744586692,9006.69194653607,9005.933263736582,9006.052251807436,9006.052251807436,2418350,9015.053704829088,9003.999489171943,9003.634111396164,9018.63959149117,9004.969967202627,1,1,0,0,0,0,NIFTYIT
2015-04-28,9000.651244870345,9001.878935636136,8996.884909141974,9001.034226849848,9001.034226849848,2952422,9015.611793187169,9004.144737586954,9003.60316038966,9016.541370259938,9005.175417771983,1,1,0,0,0,0,NIFTYIT
2015-04-29,9008.920546174932,9009.132527772656,9006.524407452842,9009.974308717085,9009.974308717085,3890940,9016.296561969299,9004.342843169248,9003.678115075865,9015.050196468295,9005.482507620767,1,1,0,1,0,0,NIFTYIT
2015-04-30,9011.48763382322,9014.81903496289,9007.246584812274,9010.942217921982,9010.942217921982,2591554,9016.944945533405,9004.589970895213,9003.76258138803,9013.816593087682,9005.735603960213,1,0,0,1,0,0,NIFTYIT
2015-05-01,9004.561692829466,9005.290438266138,9004.2595703035,9005.956637154392,9005.956637154392,2674701,9016.823812025905,9004.809891026487,9003.787800419826,9012.128745697111,9005.886757147235,0,1,0,0,0,0,NIFTYIT
2015-05-04,9003.270149915883,9004.049605236927,9002.09649307534,9004.183976014188,9004.183976014188,2347232,9016.5806693799,9005.06048633568,9003.792302415217,9010.463074456162,9005.995036742359,1,0,0,0,0,0,NIFTYIT
2015-05-05,9004.381221911926,9007.028108179931,9002.662135707007,9004.146004650851,9004.146004650851,1288921,9016.003467542081,9005.291993466966,9003.796276597639,9009.28839477601,9006.025296383208,1,0,0,0,0,0,NIFTYIT
2015-05-06,9011.48445360172,9016.881644736324,9010.673605570664,9010.95977573527,9010.95977573527,2102122,9015.546934901738,9005.592208537928,9003.875871032502,9008.305200168239,9006.252553984532,1,1,0,1,0,0,NIFTYIT
2015-05-07,9009.578643326093,9011.640210830854,9006.4794224817,9009.66276941409,9009.66276941409,1966688,9014.61696621209,9005.813493249809,9003.939463322411,9007.361705409601,9006.443516711503,0,0,0,0,0,0,NIFTYIT
2015-05-08,9008.875758273254,9011.397350645117,9006.808061534293,9008.56567835017,9008.56567835017,4843296,9013.89610590452,9005.987812377589,9003.989748268365,9007.14778466153,9006.524316013833,1,1,0,0,0,0,NIFTYIT
2015-05-11,9004.435996443326,9004.968642345546,9003.950295853185,9005.304182318096,9005.304182318096,2801804,9012.856284601883,9006.103327076818,9004.003881967825,9007.072977712596,9006.644931282144,1,0,0,0,0,0,NIFTYIT
2015-05-12,9012.46431619002,9012.596941412556,9011.382760569497,9012.282589592693,9012.282589592693,3645414,9012.36959212341,9006.233402801887,9004.091953325535,9008.19781398688,9006.859062144335,1,1,0,1,0,0,NIFTYIT
2015-05-13,9011.587903543788,9015.43054510504,9010.605626813063,9012.901898376558,9012.901898376558,3008168,9011.770384710562,9006.470733336144,9004.18468958923,9008.49057295283,9007.146997084434,1,0,0,1,0,0,NIFTYIT
2015-05-14,9013.432204618515,9014.78224740125,9013.19789609381,9013.28747817547,9013.28747817547,2080375,9011.270846032929,9006.695069752195,9004.27951030367,9008.725098978179,9007.47227263931,1,0,0,1,0,0,NIFTYIT
2015-05-15,9011.204060890885,9012.939522537175,9010.4424477534,9010.53807589885,9010.53807589885,1483985,9010.655994274868,9006.795474067489,9004.344031598466,9009.183242852623,9007.592103410272,1,0,0,0,0,0,NIFTYIT
2015-05-18,9001.842057695954,9002.213115853547,8998.566164032512,9002.242479474739,9002.242479474739,3050369,9009.726083827421,9006.870279595989,9004.32258718904,9008.989093198677,9007.530077628835,1,1,0,0,0,0,NIFTYIT
2015-05-19,9005.586746890327,9005.741640052465,9002.609867820227,9005.865539319146,9005.865539319146,2220769,9009.22472072076,9006.990814150873,9004.338172564092,9009.161046665507,9007.619429277007,1,0,0,1,0,0,NIFTYIT
2015-05-20,9009.069281412065,9011.751246855154,9006.958761150247,9008.572882933213,9008.572882933213,3661286,9008.61377877677,9007.206640464176,9004.380519667782,9008.922357385303,9007.723557951314,1,1,0,1,0,0,NIFTYIT
2015-05-21,9016.498664408686,9018.826632847416,9015.646835865107,9015.553495390208,9015.553495390208,3699254,9008.436567696259,9007.539911512056,9004.491143189787,9009.511429982915,9007.916373385737,0,1,0,1,0,0,NIFTYIT
2015-05-22,9011.861507718377,9012.42449841583,9010.44677393463,9011.556441287024,9011.556441287024,2391151,9008.479145469066,9007.664982427184,9004.56041081819,9009.8105062766,9008.039933636483,1,0,0,0,0,0,NIFTYIT
2015-05-25,9005.633705330183,9007.222005529324,9002.774386426066,9005.65105060765,9005.65105060765,1661854,9008.459085409075,9007.649440396248,9004.570999554011,9009.845193105555,9008.119892137782,1,0,0,0,0,0,NIFTYIT
2015-05-26,9014.54891663288,9016.736010857474,9014.398874943434,9013.329264963038,9013.329264963038,3824738,9009.073837314736,9007.82650413696,9004.655213644483,9009.94986064259,9008.244408791525,1,1,0,1,0,0,NIFTYIT
2015-05-27,9021.596035590794,9022.508466638072,9020.60807200133,9020.900992867517,9020.900992867517,3468416,9009.620171522258,9008.078226143301,9004.80993535137,9010.749770091687,9008.54803929347,0,0,0,1,0,0,NIFTYIT
2015-05-28,9009.401650467293,9009.74487214334,9008.052814703971,9009.470093001755,9009.470093001755,4618664,9009.546565276247,9008.182948083217,9004.853899102787,9010.368031574315,9008.646208274096,1,1,0,0,0,0,NIFTYIT
2015-05-29,9009.87186436294,9012.477571040978,9007.812924951812,9009.530698201315,9009.530698201315,2694605,9009.725268328593,9008.273464029719,9004.897607505578,9010.267293804562,9008.796979725217,1,0,0,1,0,0,NIFTYIT
2015-06-01,9006.304918513802,9006.616545674846,9005.668441133073,9005.627302760176,9005.627302760176,3669469,9009.797434665892,9008.348128276592,9004.90436394312,9010.605776133105,9008.78126060721,1,1,0,0,0,0,NIFTYIT
2015-06-02,9004.940738521242,9005.059347802187,9004.784204186168,9006.61965189651,9006.61965189651,3811415,9009.921117028174,9008.380992476144,9004.920100529847,9010.681187390841,9008.78466552735,0,1,0,1,0,0,NIFTYIT
2015-06-03,8991.312810075815,8991.500710618186,8987.962107898178,8993.042647800554,8993.042647800554,1738106,9009.025260631439,9008.317416758382,9004.812123686856,9009.128163877574,9008.556174312504,1,0,0,0,0,0,NIFTYIT
2015-06-04,8981.64706165705,8983.006475009692,8978.247501336713,8981.777469284012,8981.777469284012,2975304,9007.630995624935,9008.063292381248,9004.60460427782,9005.750561266956,9008.179694119672,1,1,0,0,0,0,NIFTYIT
2015-06-05,8984.552021281952,8987.139151955607,8982.782385064416,8983.57941562096,8983.57941562096,1471755,9006.381682488474,9007.880249584417,9004.416879379098,9002.952858700348,9007.730222917015,1,0,0,1,0,0,NIFTYIT
2015-06-08,8982.7316703752,8985.059462638797,8981.983156114678,8983.053108881337,8983.053108881337,1280251,9005.269128816635,9007.5833354878,9004.227819463189,9000.693064527717,9007.194151069174,1,0,0,0,0,0,NIFTYIT
2015-06-09,8981.419507836401,8982.443888726872,8978.93085764898,8980.127246175605,8980.127246175605,3075591,9003.661361645782,9007.255372528922,9004.016410925578,8997.372862648974,9006.680632392232,1,1,0,0,0,0,NIFTYIT
2015-06-10,8979.942231360885,8981.075864959996,8978.658230134159,8979.39830845893,8979.39830845893,4424237,9001.9861821499,9006.870607773231,9003.802340469347,8993.222594208115,9006.21918690256,1,1,0,0,0,0,NIFTYIT
2015-06-11,8982.88464843568,8984.383579151847,8980.88199472914,8984.607451792668,8984.607451792668,3861461,9000.55218083076,9006.55303237381,9003.6368672911,8990.736330087208,9005.86256917526,1,0,0,1,0,0,NIFTYIT
2015-06-12,8987.518308921126,8989.47497153161,8986.512781030548,8989.186162266506,8989.186162266506,3171798,8999.484585149145,9006.20173745439,9003.513356991743,8988.701876493726,9005.703667850117,1,0,0,1,0,0,NIFTYIT
2015-06-15,8986.208521220411,8992.40785945051,8982.160391045167,8985.11018325296,8985.11018325296,4218390,8998.627970338053,9005.724883526684,9003.357397892261,8986.650164543005,9005.395035120717,1,1,0,0,0,0,NIFTYIT
2015-06-16,8989.527148311727,8990.488245346221,8986.407754823584,8990.341967259781,8990.341967259781,3019305,8997.851791735085,9005.371143780601,9003.248024525605,8985.022396079332,9005.18851444166,1,0,0,1,0,0,NIFTYIT
2015-06-17,8984.943483492147,8986.638958497782,8984.816037404882,8984.940912891258,8984.940912891258,3082808,8996.670193232989,9005.00782118944,9003.095465261984,8984.212222588401,9004.914426291682,0,1,0,0,0,0,NIFTYIT
2015-06-18,8983.006356571967,8984.469561301477,8982.662176163392,8983.37940772901,8983.37940772901,1130882,8995.06148884993,9004.658141519301,9002.932522637744,8984.372416432901,9004.635523410978,1,0,0,0,0,0,NIFTYIT
2015-06-19,8991.768313235914,8997.593437847998,8990.856257772251,8994.145935139011,8994.145935139011,3168235,8994.190963542529,9004.571168687884,9002.860501428739,8985.429068384707,9004.530867508853,1,1,0,1,0,0,NIFTYIT
2015-06-22,9002.374870572407,9002.626647255966,9001.701782957954,9003.217362467381,9003.217362467381,4884413,8994.069279135514,9004.508165244253,9002.863402737996,8987.445493743311,9004.579584530104,1,1,0,1,0,0,NIFTYIT
2015-06-23,9005.673062262938,9006.628968860094,9005.01576657965,9005.374712229826,9005.374712229826,4147823,8993.671551498854,9004.502461419761,9002.883655233898,8989.970240348734,9004.709683654684,1,0,0,1,0,0,NIFTYIT
