Date,Open,High,Low,Close,Adj Close,Volume,ma_4w,ma_16w,ma_52w,roll_mean_10,roll_mean_75,vol_shock,vol_shock_dir,price_shock,price_shock_dir,black_swan,price_no_vol,symbol
2015-01-16,2591.9556879316897,2594.302600465984,2590.108585116757,2590.732281727784,2590.732281727784,4825680,2596.977779631814,2596.977779631814,2596.977779631814,2595.2014679613667,2596.977779631814,1,1,0,1,0,0,TCS
2015-01-19,2594.402261328732,2594.6584419327714,2593.0697194899417,2594.640704310661,2594.640704310661,4334909,2596.7980046071098,2596.7980046071098,2596.7980046071098,2594.5285583862606,2596.7980046071098,1,0,0,1,0,0,TCS
2015-01-20,2590.2150258677752,2591.0918461473634,2586.9505518441665,2591.006557628356,2591.006557628356,2252227,2596.3843298229135,2596.3843298229135,2596.3843298229135,2593.077029941119,2596.3843298229135,1,0,0,0,0,0,TCS
2015-01-21,2601.394252452484,2602.0100967238445,2598.0255699356667,2600.770202327737,2600.770202327737,4974835,2596.676721323235,2596.676721323235,2596.676721323235,2593.2870351047955,2596.676721323235,1,1,0,1,0,0,TCS
2015-01-22,2602.988747837995,2603.787495122682,2602.767409423678,2601.5392582805625,2601.5392582805625,2363250,2596.9806298830676,2596.9806298830676,2596.9806298830676,2594.253697711322,2596.9806298830676,1,0,0,1,0,0,TCS
2015-01-23,2605.3153811671887,2605.421181709414,2603.908934492574,2606.052639994251,2606.052639994251,4279274,2597.5142775366667,2597.5142775366667,2597.5142775366667,2595.8997579779434,2597.5142775366667,1,1,0,1,0,0,TCS
2015-01-26,2611.355028084955,2613.013897616124,2609.0348116386576,2610.634815515942,2610.634815515942,1381533,2598.243196313293,2598.243196313293,2598.243196313293,2597.1514599844004,2598.243196313293,1,0,0,1,0,0,TCS
2015-01-27,2604.3135390854413,2605.016131130287,2601.539496168579,2603.8322405689264,2603.8322405689264,2206764,2598.537356537274,2598.537356537274,2598.537356537274,2598.013743347345,2598.537356537274,1,1,0,0,0,0,TCS
2015-01-28,2604.353098353886,2605.0102974488987,2601.384013226071,2601.81009680064,2601.81009680064,1748828,2598.700993550442,2598.700993550442,2598.700993550442,2598.8930056587114,2598.700993550442,1,0,0,0,0,0,TCS
2015-01-29,2600.255121134254,2602.471686757744,2598.903760787554,2600.7536606677795,2600.7536606677795,2713758,2598.340704008103,2598.7987396036488,2598.7987396036488,2600.177245782264,2598.7987396036488,1,1,0,0,0,0,TCS
2015-01-30,2600.1046557983664,2601.6585239611127,2596.632034971861,2599.758617285964,2599.758617285964,4319278,2598.1406736497242,2598.8423704073903,2598.8423704073903,2601.079879338082,2598.8423704073903,1,1,0,0,0,0,TCS
2015-02-02,2602.810300463388,2603.2479348237093,2602.16468576642,2601.537527770688,2601.537527770688,1359960,2598.1490600351726,2598.9595511623165,2598.9595511623165,2601.769561684085,2598.9595511623165,1,0,0,1,0,0,TCS
2015-02-03,2600.982209970868,2602.371087761688,2600.905110109129,2600.837498342211,2600.837498342211,1906854,2597.9148428482945,2599.0377989614785,2599.0377989614785,2602.75265575547,2599.0377989614785,1,1,0,0,0,0,TCS
2015-02-04,2591.67057018589,2592.232187015181,2590.208975256271,2592.4761396288964,2592.4761396288964,4303889,2597.6051422951905,2598.7753325881754,2598.7753325881754,2601.9232494855864,2598.7753325881754,1,1,0,0,0,0,TCS
2015-02-05,2594.1822721728604,2594.8829307710166,2592.495074133328,2596.3486911278383,2596.3486911278383,1329523,2597.8289452408176,2598.682000224316,2598.682000224316,2601.404192770314,2598.682000224316,1,0,0,1,0,0,TCS
2015-02-06,2594.15525827356,2596.7033287008494,2594.079358255434,2595.027486454559,2595.027486454559,2721694,2598.100717697144,2598.5466478624735,2598.5466478624735,2600.3016774163443,2598.5466478624735,1,1,0,0,0,0,TCS
2015-02-09,2591.422040360729,2591.448150259825,2590.9587251160474,2592.497665687845,2592.497665687845,4677128,2597.8197112089674,2598.330612784808,2598.330612784808,2598.4879624335344,2598.330612784808,1,1,0,0,0,0,TCS
2015-02-10,2598.3488154529314,2599.4771059142317,2597.2915465098986,2596.7394728286586,2596.7394728286586,4024091,2597.8962145034266,2598.2757458897686,2598.2757458897686,2597.7786856595076,2598.2757458897686,1,0,0,1,0,0,TCS
2015-02-11,2600.647149680533,2604.485483743408,2600.456702024001,2599.954359667395,2599.954359667395,4544776,2598.2430588024476,2598.331699682356,2598.331699682356,2597.5931119461834,2598.331699682356,1,1,0,1,0,0,TCS
2015-02-12,2602.306369127759,2603.435903034063,2600.841682451853,2603.086924582333,2603.086924582333,2182382,2599.0018420599513,2598.485094033968,2598.485094033968,2597.8264383376386,2598.485094033968,1,0,0,1,0,0,TCS
2015-02-13,2589.753996424984,2593.923143300832,2588.348351341781,2591.748245787541,2591.748245787541,1367230,2599.0526402629393,2598.274567526267,2598.274567526267,2597.025401187796,2598.274567526267,1,0,0,0,0,0,TCS
2015-02-16,2598.051081792408,2601.308079219982,2595.701536546201,2599.553320639989,2599.553320639989,2442597,2599.298271079406,2598.3133176206225,2598.3133176206225,2596.826980474726,2598.3133176206225,1,1,0,1,0,0,TCS
2015-02-17,2598.2115868826886,2599.4200617236143,2592.9507070572704,2598.435236720324,2598.435236720324,4102209,2599.669705034004,2598.316903476496,2598.316903476496,2596.586754312538,2598.316903476496,1,1,0,0,0,0,TCS
2015-02-18,2602.3864971908342,2604.501510101223,2600.3253420128726,2601.21917419592,2601.21917419592,2370181,2599.692153627413,2598.399825497051,2598.399825497051,2597.46105776924,2598.399825497051,1,0,0,1,0,0,TCS
2015-02-19,2597.736881153596,2598.173006396102,2597.2529822681367,2597.5482800730333,2597.5482800730333,4800083,2599.4926047170366,2598.3761714574953,2598.3761714574953,2597.5810166637593,2598.3761714574953,1,1,0,0,0,0,TCS
2015-02-20,2592.632996840141,2593.3303504141622,2591.6618410901565,2592.1639363392865,2592.1639363392865,2217654,2598.7981695342887,2598.2082732110566,2598.2082732110566,2597.2946616522327,2598.2082732110566,1,0,0,0,0,0,TCS
2015-02-23,2588.6906301471868,2590.0820285818527,2587.2355823577377,2589.1756604803804,2589.1756604803804,2240159,2597.7252117825105,2597.970572876039,2597.970572876039,2596.9624611314857,2597.970572876039,0,1,0,0,0,0,TCS
2015-02-24,2574.777479009057,2575.638616295106,2574.437553090723,2574.460149196587,2574.460149196587,3062272,2596.2566072138934,2597.3677414996428,2597.3677414996428,2594.734528768279,2597.3677414996428,1,1,0,0,0,0,TCS
2015-02-25,2574.290811438727,2576.4529141862704,2573.452964104204,2574.5035984745978,2574.5035984745978,4713375,2594.8912822975913,2596.796137924017,2596.796137924017,2592.189452648999,2596.796137924017,1,1,0,1,0,0,TCS
2015-02-26,2571.9235793073817,2574.7101893068425,2570.4165917808964,2571.259404279126,2571.259404279126,3635897,2593.4165694781586,2596.173290761946,2596.173290761946,2589.0067006186787,2596.173290761946,1,0,0,0,0,0,TCS
2015-02-27,2571.9820535587555,2573.311746477051,2571.8617542376505,2570.372766346816,2570.372766346816,3381527,2591.9472769312015,2595.558992561586,2595.558992561586,2586.869152674606,2595.558992561586,0,0,0,0,0,0,TCS
2015-03-02,2570.142972347757,2573.569379936202,2566.472995310614,2570.5461784733343,2570.5461784733343,3512229,2590.3977094663337,2594.9772992106964,2594.9772992106964,2583.9684384579405,2594.9772992106964,0,1,0,1,0,0,TCS
2015-03-03,2563.846486767449,2567.022699588829,2561.1706594303173,2563.807391133602,2563.807391133602,4947573,2588.5462041059027,2594.268892208944,2594.268892208944,2580.5056538992685,2594.268892208944,1,1,0,0,0,0,TCS
2015-03-04,2558.449827041726,2559.308750027511,2557.7344634344227,2557.7677162539894,2557.7677162539894,2819546,2586.8107829371575,2593.457754965501,2593.457754965501,2576.160508105075,2593.457754965501,1,0,0,0,0,0,TCS
2015-03-05,2553.5046872034136,2553.859451271317,2553.122418170398,2553.355715075109,2553.355715075109,2451776,2584.661134134521,2592.585971489623,2592.585971489623,2571.741251605283,2592.585971489623,1,0,0,0,0,0,TCS
2015-03-06,2559.1723898638256,2561.9619968921465,2557.408632760249,2557.3216089709927,2557.3216089709927,3050792,2582.775840260343,2591.8356659041197,2591.8356659041197,2568.2570188684535,2591.8356659041197,1,1,0,1,0,0,TCS
2015-03-09,2561.871699867105,2567.509465059192,2559.659276614455,2560.61436845443,2560.61436845443,4709382,2581.1816753986723,2591.1852222072516,2591.1852222072516,2565.400889665859,2591.1852222072516,1,1,0,1,0,0,TCS
2015-03-10,2551.1265635369227,2551.5199329593365,2549.3907756368253,2551.954288281935,2551.954288281935,1401484,2578.9424161713364,2590.384590902653,2590.384590902653,2563.150303574393,2590.384590902653,1,0,0,0,0,0,TCS
2015-03-11,2549.749197277387,2551.505263659121,2546.5687154867533,2548.837142408547,2548.837142408547,1353925,2576.3865553083933,2589.553641932771,2589.553641932771,2560.583657967788,2589.553641932771,0,0,0,0,0,0,TCS
2015-03-12,2547.2705939877355,2548.068206060141,2546.7339478191984,2547.2901312621125,2547.2901312621125,2931755,2573.5967156423826,2588.7249456451113,2588.7249456451113,2558.186730666087,2588.7249456451113,1,1,0,0,0,0,TCS
2015-03-13,2541.942298182952,2542.513668717664,2541.779082717864,2542.3513268530064,2542.3513268530064,2139090,2571.126869695656,2587.8331452837247,2587.8331452837247,2555.384586716706,2587.8331452837247,1,0,0,0,0,0,TCS
2015-03-16,2552.742305776704,2553.855738179099,2552.014569556679,2553.931152673972,2553.931152673972,4263196,2568.8457612973552,2587.1934850458047,2587.1934850458047,2553.7230841367696,2587.1934850458047,1,1,0,1,0,0,TCS
2015-03-17,2553.751490457763,2556.182933133743,2552.470023294907,2554.4040493167336,2554.4040493167336,1174583,2566.6442019271753,2586.586273273044,2586.586273273044,2552.7827499550826,2586.586273273044,1,0,0,1,0,0,TCS
2015-03-18,2557.301724746053,2561.1600433338176,2556.5286826393944,2556.755207541798,2556.755207541798,1094558,2564.4210035944698,2586.043890259749,2586.043890259749,2552.681499083864,2586.043890259749,0,0,0,1,0,0,TCS
2015-03-19,2563.963421263497,2564.5433370774344,2560.395923082074,2563.1504639502887,2563.1504639502887,1364557,2562.701112788332,2585.635079075651,2585.635079075651,2553.6609739713813,2585.635079075651,1,1,0,1,0,0,TCS
2015-03-20,2558.6126203891217,2559.029300740767,2555.060704037806,2558.852680184477,2558.852680184477,2507773,2561.0355499805914,2585.165212428438,2585.165212428438,2553.8140810927302,2585.165212428438,1,1,0,0,0,0,TCS
2015-03-23,2569.375523567199,2572.3016881604826,2565.335959780848,2569.138524471224,2569.138524471224,4159708,2560.033693180134,2584.8888902222784,2584.8888902222784,2554.666496694409,2584.8888902222784,1,1,0,1,0,0,TCS
2015-03-24,2561.4324587180263,2561.8866914734604,2560.519590559583,2562.314879322407,2562.314879322407,1890936,2559.426429686425,2584.5062798680437,2584.5062798680437,2555.7025557984566,2584.5062798680437,1,0,0,0,0,0,TCS
2015-03-25,2562.538578358769,2562.815636172299,2562.2158680345747,2563.841081283325,2563.841081283325,3210256,2558.8933038268615,2584.1618598916316,2584.1618598916316,2557.2029496859345,2584.1618598916316,1,1,0,1,0,0,TCS
2015-03-26,2568.019439865244,2568.897346966611,2567.970708292088,2568.2893820625136,2568.2893820625136,2106608,2558.744802716031,2583.9016553370557,2583.9016553370557,2559.3028747659746,2583.9016553370557,1,0,0,1,0,0,TCS
2015-03-27,2568.307123548589,2569.264354565548,2567.039091196499,2567.3661398695613,2567.3661398695613,1085365,2558.594471392168,2583.6349534746773,2583.6349534746773,2561.8043560676297,2583.6349534746773,1,0,0,0,0,0,TCS
2015-03-30,2565.3971642952606,2567.623406241783,2562.640152265251,2563.7683777982797,2563.7683777982797,2066998,2558.255581358415,2583.319611003623,2583.319611003623,2562.788078580061,2583.319611003623,1,1,0,0,0,0,TCS
2015-03-31,2553.9511959988718,2554.657107303559,2551.7177166188712,2554.131809048947,2554.131809048947,1257707,2557.7718022541826,2582.8635515980814,2582.8635515980814,2562.760854553282,2582.8635515980814,1,0,0,0,0,0,TCS
2015-04-01,2544.367473460674,2545.83419954055,2543.777469502836,2541.5286656085955,2541.5286656085955,1211712,2556.959849721913,2582.227630275166,2582.227630275166,2561.238200359962,2582.227630275166,0,0,0,0,0,0,TCS
2015-04-02,2545.9700366444185,2546.1907174440207,2542.5577216835954,2546.306265304641,2546.306265304641,3917980,2556.6073772333893,2581.683367169552,2581.683367169552,2559.5537804953974,2581.683367169552,1,1,0,1,0,0,TCS
2015-04-03,2547.020352859221,2548.691633426594,2545.146034123158,2547.354904962054,2547.354904962054,3276911,2556.1090420329424,2581.1710020619776,2581.1710020619776,2558.4040029731545,2581.1710020619776,1,0,0,1,0,0,TCS
2015-04-06,2551.2602352887884,2552.0849735971983,2549.6754725540163,2551.2754480279814,2551.2754480279814,1624824,2555.64209601162,2580.7313615614776,2580.7313615614776,2556.6176953288305,2580.7313615614776,1,0,0,1,0,0,TCS
2015-04-07,2548.324797780592,2548.761651426256,2547.668373242868,2548.3672488692823,2548.3672488692823,4693164,2555.462744040987,2580.2623164499964,2580.2623164499964,2555.2229322835183,2580.2623164499964,1,1,0,0,0,0,TCS
2015-04-08,2551.588021166551,2554.4225286792584,2550.847784288585,2552.224345499824,2552.224345499824,4413852,2555.6321041955516,2579.8617740078507,2579.8617740078507,2554.061258705168,2579.8617740078507,0,0,0,1,0,0,TCS
2015-04-09,2558.275131967958,2558.559949373903,2556.734645519505,2556.778715174573,2556.778715174573,1225023,2556.1065333911743,2579.5366605031572,2579.5366605031572,2552.910192016374,2579.5366605031572,1,0,0,1,0,0,TCS
2015-04-10,2560.8456858093864,2562.054430704162,2559.501850916899,2560.639899935848,2560.639899935848,2085833,2557.020962045316,2579.274205495278,2579.274205495278,2552.2375680230025,2579.274205495278,1,1,0,1,0,0,TCS
2015-04-13,2554.6008333855684,2555.844194238281,2554.4410065405823,2553.7853524704265,2553.7853524704265,2337023,2557.013672035139,2578.9250431250744,2578.9250431250744,2551.239265490217,2578.9250431250744,1,1,0,0,0,0,TCS
2015-04-14,2552.869153924845,2555.818319506635,2549.9555618879986,2553.114463896716,2553.114463896716,1982026,2556.949192764138,2578.5762515138804,2578.5762515138804,2551.137530974994,2578.5762515138804,1,0,0,0,0,0,TCS
2015-04-15,2555.9153634579243,2556.1834880278598,2551.483640578464,2556.6218050565885,2556.6218050565885,3153436,2556.9425226398776,2578.283525561116,2578.283525561116,2552.6468449197937,2578.283525561116,1,1,0,1,0,0,TCS
2015-04-16,2552.1469194725278,2554.1384998001554,2552.016943580261,2551.654083851244,2551.654083851244,3257837,2556.3677036349254,2577.933138170197,2577.933138170197,2553.1816267744534,2577.5327873256056,0,1,0,0,0,0,TCS
2015-04-17,2545.8933963547297,2546.439956109638,2543.955094162162,2546.44813253171,2546.44813253171,2119197,2555.7474762522875,2577.5242419930737,2577.5242419930737,2553.0909495314195,2576.7686394333145,1,0,0,0,0,0,TCS
2015-04-20,2541.4805101102365,2543.0223002239663,2540.275346147518,2540.9089465963766,2540.9089465963766,4712521,2554.3359973585443,2577.0548151290136,2577.0548151290136,2552.054299388259,2575.962494720443,1,1,0,0,0,0,TCS
2015-04-21,2543.2943439177347,2544.743345606001,2539.053516395478,2544.049807078424,2544.049807078424,1737443,2553.422743746346,2576.6370302169807,2576.6370302169807,2551.6225552091732,2575.142867587092,1,0,0,1,0,0,TCS
2015-04-22,2537.864832167202,2541.491042656856,2537.33549624115,2537.3602186210937,2537.3602186210937,4899539,2552.098700613234,2576.146070072032,2576.146070072032,2550.1361425213004,2574.32540182616,1,1,0,0,0,0,TCS
2015-04-23,2533.352061506904,2534.599029381892,2531.3566203180544,2532.8690723063646,2532.8690723063646,4283603,2550.3276851254263,2575.20744033193,2575.6117861489993,2547.745178234479,2573.538687694041,1,0,0,0,0,0,TCS
2015-04-24,2533.1268846007843,2533.3081753226265,2532.800971351075,2533.908373475045,2533.908373475045,1432488,2548.6547968057007,2574.3343046946984,2575.103207945658,2545.072025588399,2572.7962388426677,1,0,0,1,0,0,TCS
2015-04-27,2538.8502759721105,2539.723284862624,2535.9318953245133,2540.8458005956995,2540.8458005956995,3939632,2547.5086679455717,2573.577754701373,2574.6904680980683,2543.7780704009265,2572.032612244592,1,1,0,1,0,0,TCS
2015-04-28,2541.939726860509,2543.499677141486,2539.960927885425,2542.772390858374,2542.772390858374,2927915,2546.940697036043,2572.7933865611058,2574.310490988072,2542.743863097092,2571.3334520301773,1,0,0,1,0,0,TCS
2015-04-29,2545.2651248320585,2547.1687698110327,2543.9079641133267,2544.6046367294457,2544.6046367294457,2733764,2547.0944955920854,2572.1175676365865,2573.9610103497353,2541.542146264378,2570.6879475374103,0,0,0,1,0,0,TCS
2015-04-30,2541.1899996450675,2545.5108371315423,2540.0434615538834,2541.839689095465,2541.839689095465,1938450,2546.871166781627,2571.492155847589,2573.5875066142207,2540.5607067888,2570.07365993292,1,0,0,0,0,0,TCS
2015-05-01,2548.407970073456,2549.1732438860195,2547.588919513186,2547.437460086964,2547.437460086964,3314519,2546.8752945378724,2570.9652236320753,2573.2869313667807,2540.6596395443253,2569.4963956443758,1,1,0,1,0,0,TCS
2015-05-04,2548.878003851212,2551.371718163134,2548.0394834988706,2549.606873505684,2549.606873505684,2291358,2546.7918658117574,2570.3588371077544,2573.0178398001776,2541.5294322352556,2568.8959445669757,1,0,0,1,0,0,TCS
2015-05-05,2555.141067047673,2555.2962711717096,2553.939596879429,2554.417888452301,2554.417888452301,3060497,2547.0943977909083,2569.8489431266644,2572.808851582786,2542.5662403726437,2568.4080956446287,1,1,0,1,0,0,TCS
2015-05-06,2555.574765668455,2557.868634664017,2553.7740692369266,2556.3616394550327,2556.3616394550327,1150699,2547.3012624886687,2569.390745198765,2572.626104781366,2544.4663824560375,2567.815981472992,1,0,0,1,0,0,TCS
2015-05-07,2564.128914394656,2566.293650902451,2564.085856217186,2564.524204803401,2564.524204803401,1149948,2547.68853697011,2569.0984070159047,2572.5370729134765,2547.6318957057415,2567.3224474266303,0,0,0,1,0,0,TCS
2015-05-08,2552.887645557118,2554.711245183825,2552.0889291369326,2551.845270136552,2551.845270136552,2115094,2547.2488054801456,2568.6123193710146,2572.312162013727,2549.425585371892,2566.5996824951944,1,1,0,0,0,0,TCS
2015-05-11,2558.750445345056,2560.676801772991,2557.754581361232,2557.661520651829,2557.661520651829,1964048,2547.442613889216,2568.150079575279,2572.1546282356426,2551.107157377505,2565.893371897006,0,0,0,1,0,0,TCS
2015-05-12,2555.316797650026,2555.3336626818527,2554.413627453347,2555.3093894150797,2555.3093894150797,2336287,2547.552360165134,2567.7038649726132,2571.9754235673386,2552.3608572331755,2565.2464005482884,1,1,0,0,0,0,TCS
2015-05-13,2552.0848363656987,2553.7984819438348,2549.89102953002,2551.7256163749053,2551.7256163749053,3577010,2547.3075507310496,2567.0908076482024,2571.762267702155,2553.072955197721,2564.578607475945,1,1,0,0,0,0,TCS
2015-05-14,2550.6683262777715,2552.3688926232217,2546.8405521196023,2549.9264067421645,2549.9264067421645,1995945,2547.2211668755954,2566.445647003972,2571.534810817155,2553.8816269623912,2563.900910756937,1,0,0,0,0,0,TCS
2015-05-15,2545.267864463728,2546.314550247072,2544.171706929759,2547.3958841233634,2547.3958841233634,4339153,2547.2685544551778,2565.7124375555863,2571.285955902786,2553.8774693660316,2563.2027409814355,1,1,0,0,0,0,TCS
2015-05-18,2551.601516570936,2552.2293966397624,2550.222296184812,2552.177255445315,2552.177255445315,4814326,2547.831969897625,2564.9817180547034,2571.0909691634242,2554.1345075599943,2562.544604017097,1,1,0,1,0,0,TCS
2015-05-19,2551.8928327639787,2552.1080252792835,2550.327732785187,2552.238585471633,2552.238585471633,3271229,2548.2414088172854,2564.3367973659874,2570.900541045325,2553.9165772619276,2561.8966185121562,1,0,0,1,0,0,TCS
2015-05-20,2551.8635685214053,2553.5781821033806,2551.147051142305,2549.6128377338828,2549.6128377338828,4299176,2548.8540397729253,2563.6843316276527,2570.687664012211,2553.2416970898125,2561.3251078202225,1,1,0,0,0,0,TCS
2015-05-21,2555.0659950619006,2556.591143065394,2552.684132578971,2552.362126238563,2552.362126238563,1702218,2549.828692469535,2563.0794374472875,2570.506223044155,2552.0254892333287,2560.7386202883654,1,0,0,1,0,0,TCS
2015-05-22,2553.817766791967,2554.1096511821047,2551.308105249288,2552.870878050459,2552.870878050459,2744695,2550.7768176983054,2562.4933407068443,2570.333327505001,2552.1280500247194,2560.1765321763114,1,1,0,1,0,0,TCS
2015-05-25,2557.679228191741,2559.1290291967666,2556.681292270301,2554.564548149828,2554.564548149828,1045102,2551.462755076012,2561.9061784615833,2570.180232559805,2551.8183527745196,2559.670757275804,1,0,0,1,0,0,TCS
2015-05-26,2561.4361034768604,2562.326991755316,2559.2928361031973,2560.8851509148035,2560.8851509148035,4755514,2552.368393078834,2561.4067741187405,2570.090856774757,2552.3759289244917,2559.192699650286,1,1,0,1,0,0,TCS
2015-05-27,2563.553924937009,2565.898290999267,2560.664984422113,2564.184509578462,2564.184509578462,4433755,2553.3473867212842,2561.0531287431104,2570.034605849078,2553.6218182448474,2558.715768315767,0,0,0,1,0,0,TCS
2015-05-28,2570.590270518513,2570.6923553777488,2569.321211977096,2570.49773232239,2570.49773232239,2185712,2554.780288882631,2560.729991758042,2570.0389749667506,2555.67895080287,2558.281245752301,1,0,0,1,0,0,TCS
2015-05-29,2571.396581816669,2572.7389692483107,2570.631975710628,2571.2453436999217,2571.2453436999217,3464143,2555.9706830632786,2560.432714973609,2570.0502494408925,2558.0638967605255,2558.0078737244658,1,1,0,1,0,0,TCS
2015-06-01,2573.449491800492,2577.4561681141668,2572.395818322511,2573.5207052881046,2573.5207052881046,3391478,2557.1663746523996,2560.1955029686123,2570.0823832913297,2560.198241744805,2557.6607721864407,0,0,0,1,0,0,TCS
2015-06-02,2572.873495297925,2573.020900802606,2572.189028255404,2573.825709918745,2573.825709918745,4009672,2558.136765725722,2559.9090809322383,2570.1167257374527,2562.3569541895163,2557.33264516242,1,1,0,1,0,0,TCS
2015-06-03,2570.19969213627,2570.566129212185,2570.1685372367274,2571.173992074356,2571.173992074356,2036535,2558.877383356688,2559.5493263373255,2570.126337249607,2564.5130696235633,2556.9320427341327,1,0,0,0,0,0,TCS
2015-06-04,2569.7087561219646,2570.1933138093755,2568.353768190799,2571.159521920453,2571.159521920453,3031449,2559.209149212541,2559.150233804052,2570.135645219614,2566.3928091917523,2556.580192625431,1,1,0,0,0,0,TCS
2015-06-05,2570.709390804021,2571.415269923308,2569.796278480432,2571.201845828553,2571.201845828553,3525063,2560.176977997141,2558.8934038045645,2570.145164867908,2568.2259059695616,2556.3006980852883,1,1,0,1,0,0,TCS
2015-06-08,2574.859959520018,2577.231849586801,2573.5292939230158,2573.748133468225,2573.748133468225,2815673,2560.9813086379604,2558.5708389649176,2570.177049545787,2570.1442645014017,2556.0949977251257,1,0,0,1,0,0,TCS
2015-06-09,2570.9792294055287,2573.3724278009795,2565.866351047541,2571.34607718226,2571.34607718226,4474591,2561.783143026319,2558.2322244706916,2570.1873041741774,2571.1903571281473,2556.053476764935,1,1,0,0,0,0,TCS
2015-06-10,2567.1401909314086,2567.244923719926,2565.071126380797,2566.285736419619,2566.285736419619,1377108,2562.511149028555,2557.795556498488,2570.1533774980508,2571.400479812263,2555.943905270869,1,0,0,0,0,0,TCS
2015-06-11,2559.352066257304,2560.652420220796,2558.9978208021635,2559.613638520624,2559.613638520624,4591674,2562.995510617478,2557.321373479083,2570.06251767928,2570.312070432086,2555.7886283940884,1,1,0,0,0,0,TCS
2015-06-12,2559.826660235738,2561.6398549472506,2559.0192895907653,2559.4062195320867,2559.4062195320867,2650503,2563.5960273879145,2556.911902018993,2569.9714382079364,2569.1281580153027,2555.642407769892,1,0,0,0,0,0,TCS
2015-06-15,2562.3897379743453,2565.6763622250446,2560.1331553162777,2561.1157393714134,2561.1157393714134,4409529,2564.0429515842193,2556.5611530051306,2569.896389912711,2567.8876614236333,2555.5166685818663,1,1,0,1,0,0,TCS
2015-06-16,2562.795671640143,2562.953620146204,2561.117918334053,2561.808614167159,2561.808614167159,3558362,2564.5214530189955,2556.403008817263,2569.828425410648,2566.685951848475,2555.490018222314,1,0,0,1,0,0,TCS
2015-06-17,2563.2503055976667,2564.080348514543,2561.711695021055,2562.7612185330454,2562.7612185330454,4193644,2565.1788720589534,2556.2562290679934,2569.769532020001,2565.844674494344,2555.5565982527014,1,1,0,1,0,0,TCS
2015-06-18,2564.483111654214,2565.0089513517028,2564.405193987891,2563.2166514779665,2563.2166514779665,4528665,2565.721598320924,2556.155694657979,2569.7153759824637,2565.050387450095,2555.6880774047395,0,1,0,1,0,0,TCS
2015-06-19,2565.238913670513,2566.5222200422427,2565.187149153431,2564.090619115688,2564.090619115688,2254348,2566.282585374185,2556.0771678175897,2569.669271417982,2564.3392647788087,2555.7783308733356,1,0,0,1,0,0,TCS
2015-06-22,2573.174563109619,2574.4060259760686,2572.767345295503,2573.1506240193967,2573.1506240193967,1980615,2567.2118891676637,2556.109723386916,2569.6975750976685,2564.2795138339256,2555.945480947535,1,0,0,1,0,0,TCS
