Date,Open,High,Low,Close,Adj Close,Volume
2015-04-20,2541.4805101102365,2543.0223002239663,2540.275346147518,2540.9089465963766,2540.9089465963766,4712521
2015-04-21,2543.2943439177347,2544.743345606001,2539.053516395478,2544.0498070784233,2544.0498070784233,1737443
2015-04-22,2537.864832167202,2541.491042656856,2537.33549624115,2537.3602186210937,2537.3602186210937,4899539
2015-04-23,2533.352061506904,2534.5990293818913,2531.3566203180544,2532.8690723063646,2532.8690723063646,4283603
2015-04-24,2533.1268846007843,2533.3081753226265,2532.800971351075,2533.908373475045,2533.908373475045,1432488
2015-04-27,2538.8502759721105,2539.723284862624,2535.9318953245133,2540.8458005956995,2540.8458005956995,3939632
2015-04-28,2541.939726860509,2543.499677141486,2539.960927885425,2542.772390858374,2542.772390858374,2927915
2015-04-29,2545.2651248320585,2547.1687698110327,2543.9079641133267,2544.6046367294457,2544.6046367294457,2733764
2015-04-30,2541.1899996450675,2545.5108371315423,2540.0434615538834,2541.839689095465,2541.839689095465,1938450
2015-05-01,2548.407970073456,2549.1732438860195,2547.588919513186,2547.437460086964,2547.437460086964,3314519
2015-05-04,2548.878003851212,2551.371718163134,2548.0394834988706,2549.606873505684,2549.606873505684,2291358
2015-05-05,2555.141067047673,2555.2962711717096,2553.9395968794292,2554.417888452301,2554.417888452301,3060497
2015-05-06,2555.574765668455,2557.8686346640175,2553.7740692369266,2556.3616394550327,2556.3616394550327,1150699
2015-05-07,2564.1289143946556,2566.293650902451,2564.085856217186,2564.524204803401,2564.524204803401,1149948
2015-05-08,2552.887645557118,2554.711245183825,2552.0889291369326,2551.8452701365513,2551.8452701365513,2115094
2015-05-11,2558.750445345056,2560.676801772991,2557.754581361232,2557.661520651829,2557.661520651829,1964048
2015-05-12,2555.316797650026,2555.3336626818527,2554.413627453347,2555.3093894150793,2555.3093894150793,2336287
2015-05-13,2552.0848363656987,2553.7984819438348,2549.89102953002,2551.7256163749053,2551.7256163749053,3577010
2015-05-14,2550.6683262777715,2552.3688926232217,2546.8405521196023,2549.9264067421645,2549.9264067421645,1995945
2015-05-15,2545.2678644637276,2546.3145502470716,2544.171706929759,2547.3958841233634,2547.3958841233634,4339153
2015-05-18,2551.601516570936,2552.2293966397624,2550.222296184812,2552.177255445315,2552.177255445315,4814326
2015-05-19,2551.8928327639787,2552.1080252792835,2550.327732785187,2552.2385854716335,2552.2385854716335,3271229
2015-05-20,2551.8635685214053,2553.5781821033806,2551.147051142305,2549.6128377338828,2549.6128377338828,4299176
2015-05-21,2555.0659950619006,2556.591143065394,2552.684132578971,2552.362126238563,2552.362126238563,1702218
2015-05-22,2553.817766791967,2554.1096511821047,2551.3081052492876,2552.870878050459,2552.870878050459,2744695
2015-05-25,2557.6792281917415,2559.1290291967666,2556.681292270301,2554.5645481498277,2554.5645481498277,1045102
2015-05-26,2561.4361034768604,2562.326991755316,2559.2928361031973,2560.8851509148035,2560.8851509148035,4755514
2015-05-27,2563.5539249370095,2565.898290999267,2560.664984422113,2564.184509578462,2564.184509578462,4433755
2015-05-28,2570.590270518513,2570.6923553777488,2569.3212119770956,2570.49773232239,2570.49773232239,2185712
2015-05-29,2571.396581816669,2572.7389692483107,2570.6319757106276,2571.2453436999217,2571.2453436999217,3464143
2015-06-01,2573.4494918004916,2577.4561681141668,2572.395818322511,2573.5207052881046,2573.5207052881046,3391478
2015-06-02,2572.873495297925,2573.020900802606,2572.1890282554036,2573.825709918745,2573.825709918745,4009672
2015-06-03,2570.1996921362706,2570.566129212185,2570.1685372367274,2571.173992074356,2571.173992074356,2036535
2015-06-04,2569.7087561219646,2570.1933138093755,2568.353768190799,2571.159521920453,2571.159521920453,3031449
2015-06-05,2570.7093908040215,2571.415269923308,2569.796278480432,2571.201845828553,2571.201845828553,3525063
2015-06-08,2574.859959520018,2577.231849586801,2573.5292939230153,2573.748133468225,2573.748133468225,2815673
2015-06-09,2570.9792294055287,2573.3724278009795,2565.8663510475412,2571.34607718226,2571.34607718226,4474591
2015-06-10,2567.1401909314086,2567.2449237199266,2565.0711263807975,2566.285736419619,2566.285736419619,1377108
2015-06-11,2559.352066257304,2560.652420220796,2558.9978208021635,2559.6136385206237,2559.6136385206237,4591674
2015-06-12,2559.826660235738,2561.6398549472506,2559.0192895907653,2559.4062195320867,2559.4062195320867,2650503
2015-06-15,2562.3897379743453,2565.6763622250446,2560.1331553162777,2561.1157393714134,2561.1157393714134,4409529
2015-06-16,2562.795671640143,2562.9536201462042,2561.1179183340532,2561.808614167159,2561.808614167159,3558362
2015-06-17,2563.2503055976667,2564.080348514543,2561.711695021055,2562.7612185330454,2562.7612185330454,4193644
2015-06-18,2564.483111654214,2565.0089513517028,2564.405193987891,2563.2166514779665,2563.2166514779665,4528665
2015-06-19,2565.238913670513,2566.5222200422427,2565.187149153431,2564.090619115688,2564.090619115688,2254348
2015-06-22,2573.174563109619,2574.4060259760686,2572.767345295503,2573.1506240193967,2573.1506240193967,1980615
2015-06-23,2580.634427253106,2581.1236067987834,2578.827037167575,2580.176459743079,2580.176459743079,3115345
2015-06-24,2584.2149258480454,2586.445716688731,2582.4183111333905,2584.1037219991176,2584.1037219991176,2108443
2015-06-25,2590.628752646627,2591.279789746836,2590.4481452017844,2592.0267149862775,2592.0267149862775,2164200
2015-06-26,2583.0240052138824,2585.584825843887,2582.5228559700504,2582.8287823511446,2582.8287823511446,2136371
2015-06-29,2582.1697075422844,2584.4863219874046,2581.703547051912,2582.0846924937437,2582.0846924937437,3624634
2015-06-30,2583.6795468404675,2584.122082719977,2580.928041271084,2581.4458170143716,2581.4458170143716,4905264
2015-07-01,2581.673460061884,2583.178562019108,2581.0376192755166,2581.046970620911,2581.046970620911,4034318
2015-07-02,2576.863577299147,2577.121394890739,2575.663634603891,2577.855947606383,2577.855947606383,1846070
2015-07-03,2580.512708181213,2584.5225834495022,2579.0395350463227,2579.510289980723,2579.510289980723,3283781
2015-07-06,2572.127211439621,2575.366754253106,2568.4949603088157,2571.134430452412,2571.134430452412,3150200
2015-07-07,2573.218603306022,2577.7230187763976,2569.85933858382,2574.010653273459,2574.010653273459,3517834
2015-07-08,2570.4229340990732,2570.643099299065,2569.5290938686753,2569.4097408131533,2569.4097408131533,2968669
2015-07-09,2576.3516573557704,2578.1443467999875,2575.1431271640467,2576.5132097426663,2576.5132097426663,4190391
2015-07-10,2580.578363529403,2582.373848741034,2580.3281464872002,2578.9895691161955,2578.9895691161955,1391969
2015-07-13,2573.992781406442,2578.4946752029164,2573.965625076746,2574.9623896968237,2574.9623896968237,3550756
2015-07-14,2569.028988596809,2570.2672215131925,2568.9556620339426,2569.907446941412,2569.907446941412,3260966
2015-07-15,2576.8655366289736,2577.857819103371,2575.249586663859,2576.8355909553375,2576.8355909553375,1144605
2015-07-16,2577.218225912635,2577.943043924642,2576.956537554371,2575.658788201158,2575.658788201158,3128433
2015-07-17,2575.7409720903393,2575.8408733616225,2574.4364541043565,2574.9659514073933,2574.9659514073933,2699863
2015-07-20,2578.303898457311,2579.4703564124743,2578.1273944121763,2578.293689781623,2578.293689781623,2153325
2015-07-21,2570.4554428802107,2572.569141456344,2566.7414066387064,2569.880076190369,2569.880076190369,3755091
2015-07-22,2560.124437434886,2561.07693772499,2559.6668853795777,2562.2872408848684,2562.2872408848684,1751770
2015-07-23,2567.0538080431224,2569.1953103419,2562.5893680667327,2566.8225402383314,2566.8225402383314,1507608
2015-07-24,2581.032291477512,2581.7968699946377,2579.5211621589806,2579.248299555735,2579.248299555735,3758277
2015-07-27,2593.8052183683203,2597.078711896973,2593.6121930037625,2593.757437301204,2593.757437301204,4471531
2015-07-28,2598.655558938176,2599.9947079254302,2597.513954625689,2597.861825061221,2597.861825061221,1412960
2015-07-29,2596.8918919287444,2598.107803500922,2596.3891570980713,2596.639361336812,2596.639361336812,4917031
2015-07-30,2593.757130091566,2593.9272938190466,2591.3071509601486,2593.976800821813,2593.976800821813,1851384
2015-07-31,2597.949628193145,2599.353968308565,2596.8345377331193,2597.9983501391816,2597.9983501391816,3829321
2015-08-03,2597.810083248158,2600.206514102144,2591.5382052682767,2596.8915414715802,2596.8915414715802,3765450
2015-08-04,2598.5830997377075,2601.735051090388,2596.5945982561534,2598.262467072848,2598.262467072848,2772359
2015-08-05,2597.2488628373703,2601.022308220023,2593.945046987758,2596.645289887058,2596.645289887058,4761468
2015-08-06,2591.8902784551938,2592.9458046108557,2591.766067010612,2591.715720522202,2591.715720522202,4636639
2015-08-07,2605.3724848048223,2605.5177324472693,2602.6657945784527,2604.5322915790334,2604.5322915790334,3030076
2015-08-10,2604.528527164614,2606.620937557454,2602.016159209902,2605.117429488972,2605.117429488972,3057862
2015-08-11,2609.190231355687,2612.4870619694566,2609.1237815608147,2608.9423925651095,2608.9423925651095,1851403
2015-08-12,2611.9076812440753,2612.716520252668,2611.0483470413847,2613.0619816867606,2613.0619816867606,1350294
2015-08-13,2612.6413276242433,2614.332647490949,2609.106679007664,2612.084152860755,2612.084152860755,3038561
2015-08-14,2611.335272181824,2611.8586495042164,2609.062229995273,2612.808216600018,2612.808216600018,2348794
2015-08-17,2601.9227482783717,2604.2392949226296,2599.7490748426903,2603.7592888121317,2603.7592888121317,2080238
2015-08-18,2595.3776062974457,2596.07335940468,2592.621951080307,2596.5589896132433,2596.5589896132433,3180203
2015-08-19,2594.4341569386675,2595.6141168450545,2593.9938187139232,2595.8020994245194,2595.8020994245194,1086709
2015-08-20,2596.0535073920555,2596.745894692212,2592.9709883506507,2596.0503698265998,2596.0503698265998,4807575
2015-08-21,2590.086577306841,2590.745816234687,2588.4789101018264,2590.387385369809,2590.387385369809,4865603
2015-08-24,2583.746315877917,2584.353466127665,2582.994751184708,2583.469846178287,2583.469846178287,4845691
2015-08-25,2579.336202353347,2581.2948095993056,2578.5082386326408,2578.6518139388536,2578.6518139388536,2823748
2015-08-26,2575.641494648739,2576.864319742546,2574.183587264598,2574.315580269748,2574.315580269748,3775905
2015-08-27,2575.1707188106457,2575.479810465516,2573.861013761925,2576.344554088854,2576.344554088854,3377181
2015-08-28,2575.4796890906982,2576.9805504637243,2573.623741412996,2575.2981097462734,2575.2981097462734,1515984
2015-08-31,2570.479659866424,2572.2115017764786,2569.1654644987043,2570.298518050847,2570.298518050847,4766825
2015-09-01,2576.2496159456578,2576.732871477597,2575.410687725737,2576.131093605813,2576.131093605813,3973559
2015-09-02,2575.3930121693293,2576.153606487852,2574.373827303378,2574.916240163783,2574.916240163783,1182550
2015-09-03,2579.8858358156353,2582.637328606483,2577.121498368826,2578.4606343977675,2578.4606343977675,3110614
2015-09-04,2582.3865589908946,2583.115591190909,2581.2633347203664,2580.9691872729413,2580.9691872729413,4077969
2015-09-07,2584.7989176056008,2585.3336332589906,2580.7075071209374,2585.9244296083193,2585.9244296083193,2316273
2015-09-08,2595.36223899444,2598.3212676709886,2592.942552840441,2595.4039213747187,2595.4039213747187,2603547
2015-09-09,2605.223566688368,2607.531415356172,2604.811749201388,2605.1056732213046,2605.1056732213046,3208948
2015-09-10,2602.4870717240815,2604.320806254582,2601.952469367989,2604.367599272436,2604.367599272436,4750910
2015-09-11,2601.6994566334597,2604.305428233565,2599.9580906131505,2602.518050039346,2602.518050039346,1243623
2015-09-14,2599.309801127192,2600.852876905637,2598.115101028962,2598.1456907408074,2598.1456907408074,3542130
2015-09-15,2594.9143813051483,2596.156764986852,2594.483742081646,2596.301729841302,2596.301729841302,2987762
2015-09-16,2597.7614850805985,2600.5110677888692,2595.3237614214495,2596.268332552626,2596.268332552626,1256296
2015-09-17,2601.73321999054,2603.466716634775,2599.3749015219596,2601.5739384509207,2601.5739384509207,3120301
2015-09-18,2596.902502112314,2600.199719009792,2596.153897660863,2597.3858251418865,2597.3858251418865,3524292
2015-09-21,2604.1600944548486,2606.0625034986115,2602.362390396813,2604.3974250706838,2604.3974250706838,2816385
2015-09-22,2604.288849416105,2606.725968570662,2603.7075267208234,2605.031941580777,2605.031941580777,1468074
2015-09-23,2608.0210338711245,2609.7441278633064,2606.8784883473145,2609.2865007788014,2609.2865007788014,2664069
2015-09-24,2612.3500105381117,2612.9626833642806,2611.8808788406227,2614.1052239880514,2614.1052239880514,2869059
2015-09-25,2621.8451530666657,2622.2634192436158,2617.843651016895,2622.1995452972865,2622.1995452972865,1290798
2015-09-28,2625.414156556411,2627.4965982887857,2623.137714482895,2625.47183332253,2625.47183332253,1843661
2015-09-29,2620.9025412703977,2620.9651725239605,2620.304755254832,2621.7645230141306,2621.7645230141306,3915717
2015-09-30,2625.2904003433673,2626.4562273916063,2623.1845436174017,2624.6880344105816,2624.6880344105816,3166899
2015-10-01,2627.2151794719257,2629.5892224191753,2625.7713522462764,2625.8877894283587,2625.8877894283587,2719747
2015-10-02,2628.337201982521,2631.2102970933056,2625.5199971575967,2628.3028142380285,2628.3028142380285,1247549
2015-10-05,2626.3480287072603,2627.973690829829,2624.7321647576846,2627.4022169130376,2627.4022169130376,4418685
2015-10-06,2627.9493963594364,2629.2399444393204,2627.4349573204167,2628.345897924392,2628.345897924392,3967016
2015-10-07,2634.4496089645822,2637.0220839975923,2633.099516165413,2633.083389510322,2633.083389510322,2829924
2015-10-08,2629.5118478895592,2629.8151785244995,2628.9495630463816,2630.3608463522933,2630.3608463522933,2877279
2015-10-09,2623.555729570951,2624.992049476959,2622.9090323190635,2624.9157014126686,2624.9157014126686,3245638
2015-10-12,2624.203220436536,2625.799340404526,2621.8642372205495,2624.8315662974824,2624.8315662974824,4417083
2015-10-13,2617.0592762006927,2618.8603805318517,2615.540730578848,2618.21262160541,2618.21262160541,3439069
2015-10-14,2622.723513749273,2624.854400461475,2619.1293666605243,2623.4153776871826,2623.4153776871826,3420480
2015-10-15,2627.70581145709,2628.181431888117,2625.6977606190717,2626.6842189085796,2626.6842189085796,1987888
2015-10-16,2636.3951917609256,2637.4982613277,2635.874618180775,2636.822713345604,2636.822713345604,2809808
2015-10-19,2641.0224765843436,2642.3116709234364,2639.078370575663,2641.452285941202,2641.452285941202,4960075
2015-10-20,2633.147043611307,2633.876379918783,2631.925968062017,2632.918082584462,2632.918082584462,1564405
2015-10-21,2632.687047280967,2633.670204581993,2630.8363654536984,2632.723235368966,2632.723235368966,4310329
2015-10-22,2634.0776650247763,2635.1502089453484,2633.249229026946,2634.022902896922,2634.022902896922,2465803
2015-10-23,2629.0739377205996,2631.547888997324,2628.13618577004,2629.091112506319,2629.091112506319,2009179
2015-10-26,2633.473403464719,2633.823602677768,2631.7401622967272,2635.0949181550477,2635.0949181550477,3645272
2015-10-27,2632.1168950390916,2634.394258464701,2631.202043240059,2632.129240052593,2632.129240052593,1967084
2015-10-28,2630.4310288937036,2631.555793531617,2626.055751076223,2630.408382120259,2630.408382120259,2595594
2015-10-29,2621.0238451520245,2624.2816289772027,2618.559505328896,2620.2679569661036,2620.2679569661036,2745244
2015-10-30,2619.2346287502482,2623.8152437085846,2616.9042513930135,2621.064466296669,2621.064466296669,1399385
2015-11-02,2623.27390162395,2623.6363620285156,2620.367346317541,2624.046861267249,2624.046861267249,2338344
2015-11-03,2633.0989518675538,2633.801992956627,2631.1038879303596,2633.770006758932,2633.770006758932,4534424
2015-11-04,2625.256733878346,2626.3099726690316,2624.7825897762073,2626.4808448272324,2626.4808448272324,3958382
2015-11-05,2623.99921168678,2624.8599885704452,2621.950378631173,2623.707162676951,2623.707162676951,1133630
2015-11-06,2631.4157306601883,2631.643017331745,2630.1036776690576,2629.9345998165086,2629.9345998165086,4313359
2015-11-09,2633.894073349286,2635.9862464080916,2632.3087441117027,2634.3862898264074,2634.3862898264074,4493598
2015-11-10,2631.421575437951,2635.173156464752,2625.968989538039,2631.023599703894,2631.023599703894,4374533
2015-11-11,2637.3529623486575,2638.731113966928,2637.1338305140553,2638.0013129020913,2638.0013129020913,4999884
2015-11-12,2643.269647755673,2644.299354163723,2642.994830652335,2644.014421788045,2644.014421788045,1506440
2015-11-13,2642.6120331417,2646.9197703589816,2641.4343951797387,2641.415888613351,2641.415888613351,3987048
2015-11-16,2643.1895978559487,2644.747147499356,2641.8707546815062,2643.0548509859773,2643.0548509859773,1418566
2015-11-17,2644.7492586203475,2645.067803088117,2644.440576746584,2644.7880287375997,2644.7880287375997,2621143
2015-11-18,2648.58683200968,2648.7513423359164,2646.083104537451,2646.9774326756965,2646.9774326756965,4236706
2015-11-19,2650.9118996933366,2652.035942543892,2647.1113282033944,2650.543866527737,2650.543866527737,2895160
2015-11-20,2645.781817983168,2646.532558449613,2645.047169908591,2644.8719870087593,2644.8719870087593,3809021
2015-11-23,2635.575339341523,2635.8638248857187,2633.237615664661,2637.2523656913077,2637.2523656913077,4563496
2015-11-24,2632.0156438236513,2632.6395039351864,2630.133304731676,2633.4405514097884,2633.4405514097884,4076433
2015-11-25,2634.2169054864407,2634.251981901129,2633.1171081844905,2632.8032041917186,2632.8032041917186,3899626
2015-11-26,2631.0374747806104,2634.28280410763,2628.0176496176773,2630.9411058284795,2630.9411058284795,4029178
2015-11-27,2633.1637124117456,2634.6338485155898,2633.0442917788105,2632.554537404262,2632.554537404262,4197973
2015-11-30,2624.2357866485213,2628.811517215136,2621.6490687169676,2626.490123295567,2626.490123295567,2091021
2015-12-01,2622.066105534367,2622.9156819065784,2621.870785740881,2622.1554416780573,2622.1554416780573,3986543
2015-12-02,2630.4390351453067,2630.7628206747677,2629.1947529142526,2630.298382170605,2630.298382170605,1616369
2015-12-03,2630.434600702013,2631.745321023097,2629.3526805287074,2630.5476011917694,2630.5476011917694,4247630
2015-12-04,2626.8998947959817,2627.810896457891,2626.4802768433124,2627.552362694668,2627.552362694668,3079135
2015-12-07,2629.2886008738074,2630.056888563907,2628.2202720989058,2629.643926398586,2629.643926398586,3228141
2015-12-08,2625.6182832917143,2627.4870864205955,2623.530860506607,2625.8354133191424,2625.8354133191424,3896575
2015-12-09,2619.8921390219125,2621.150041820911,2615.7270493411825,2619.5541674893834,2619.5541674893834,4347914
2015-12-10,2615.9968899535465,2617.04420242102,2610.610572138774,2614.282267066505,2614.282267066505,2169015
2015-12-11,2609.3810274979887,2610.708899363542,2609.2662472765724,2608.3244698916433,2608.3244698916433,1537278
2015-12-14,2618.1397428357527,2622.8805958616813,2617.432475975971,2616.384004941026,2616.384004941026,4382289
2015-12-15,2609.5773209805166,2609.847027221132,2608.519244644357,2611.5006787405546,2611.5006787405546,2814475
2015-12-16,2617.9022217577226,2618.7442626055254,2616.871426563156,2616.8384873152645,2616.8384873152645,1373578
2015-12-17,2611.2701916654078,2615.1686768526138,2611.057992547156,2611.3843345266305,2611.3843345266305,1059528
2015-12-18,2609.589032089405,2612.977615057933,2608.666943995531,2610.8755128416915,2610.8755128416915,2300033
2015-12-21,2617.368006535938,2618.319275471561,2616.45917501407,2617.5793563239968,2617.5793563239968,2963879
2015-12-22,2622.129338285142,2624.020579553954,2618.3055246534427,2622.1360492322747,2622.1360492322747,1709953
2015-12-23,2622.4436056590607,2622.5173717407174,2621.9900771225293,2622.514452952551,2622.514452952551,3899203
2015-12-24,2626.1793480314245,2628.9118926618107,2625.5486816505436,2626.995447380683,2626.995447380683,1705848
2015-12-25,2636.880541451851,2637.4940260390013,2634.885209216994,2635.677261480978,2635.677261480978,3524124
2015-12-28,2643.2352806601525,2643.742442377757,2643.112407141143,2643.695878830691,2643.695878830691,4582002
2015-12-29,2649.8860843639914,2652.8071406713148,2648.8444166569834,2651.7420307136595,2651.7420307136595,1201041
2015-12-30,2658.7556972237044,2660.370781284787,2656.9753770103953,2657.9858372538456,2657.9858372538456,4432750
